sim_id,trajectory_type,disturbed_inputs,simulation_time (s),time_sample (s),N,M,mpc_success,num_iterations,mpc_RMSe,mpc_execution_time (s),operation,failed_rotors,ang_speed_percentages (%),mpc_min_phi (rad),mpc_max_phi (rad),mpc_phi (rad),mpc_std_phi (rad),mpc_min_theta (rad),mpc_max_theta (rad),mpc_mean_theta (rad),mpc_std_theta (rad),mpc_min_psi (rad),mpc_max_psi (rad),mpc_mean_psi (rad),mpc_std_psi (rad),nn_success,nn_execution_time (s),nn_RMSe,nn_min_phi,nn_max_phi,nn_mean_phi,nn_std_phi,nn_min_theta,nn_max_theta,nn_mean_theta,nn_std_theta,nn_min_psi,nn_max_psi,nn_mean_psi,nn_std_psi,radius (m),period (s),inter_position_RMSe,RMSe_u0,RMSe_u1,RMSe_u2,RMSe_u3,RMSe_u4,RMSe_u5,RMSe_u6,RMSe_u7
14,circle_xz,False,12.5,0.02,60,10,True,624,0.5889815930712182,15.422370601212606,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-5.888192384380351e-07,2.87641640904515e-07,-2.8561101163065723e-08,1.6419921104687845e-07,-1.0626757860059455,0.5186804366951273,-0.017057230613281016,0.2985023546981292,-2.2491344766852624e-07,8.822412573255075e-07,3.814879013299651e-08,2.0438547435560906e-07,True,3.1418553973780945,0.6457672959325634,-0.11765683225980496,0.14414984285156196,-0.0005842521042218379,0.04572797784781907,-1.0238683819894423,0.43193609260014465,-0.016199467162427497,0.2893079923223208,-0.13820942326077393,0.021360799166530216,-0.022282289716048273,0.03656653362091072,6,10.0,0.2110953077429572,3.9798717130626193,4.442039876764969,4.406841639403686,4.343788880496308,4.20467173781158,4.274545745452321,4.416020847390762,3.955263907108416
15,circle_xz,False,12.5,0.02,60,10,True,624,0.7092015837035284,18.40842089871876,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-4.1739875362920603e-07,7.761302235495207e-07,1.3273928225523936e-08,2.5128806115426765e-07,-1.2544723338235646,0.5531877569560915,-0.023731498170883658,0.3452911388262368,-1.297722003914811e-06,6.556189581256078e-08,-1.3533255213117115e-07,3.11753739437657e-07,True,3.0005573995877057,0.8183075089390011,-0.20407337617792912,0.22192036462993403,0.001308110020037629,0.07757249323903898,-1.1933706667551311,0.5328266196809917,-0.02271193829511459,0.3374967970932179,-0.2451006068256888,0.06250946363244275,-0.02369664512621509,0.06549365393629143,7,10.0,0.319964151565877,5.4155371773592975,5.832342826613098,5.591557926251107,5.614944402646539,5.383122640038729,5.9619490990451975,5.844446100220245,5.103252111064477
16,circle_xz,False,12.5,0.02,60,10,True,624,0.8391554797018766,16.287543601938523,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-2.339970067901646e-07,5.880313214514607e-07,1.7150777359237315e-08,1.388155084517356e-07,-1.3998818352997673,0.5996475061323694,-0.026824670234661546,0.3901098051050813,-2.5150370683377184e-07,5.744037213825957e-08,-3.5270823762272906e-08,7.879856305005759e-08,True,2.882220199215226,1.062748426116345,-0.37544127447352543,0.3608028136684341,0.011391793752237792,0.13688038724905455,-1.3583318365189796,0.6169794042472759,-0.031042818094904244,0.3824809872950188,-0.4123374788601893,0.1782938080702635,-0.028303788477116495,0.11754300916265563,8,10.0,0.5555648020937771,7.974461328319634,7.655601101474516,7.782487064221532,7.504561016736669,7.2658157483294366,8.498905806842462,7.341329035231964,7.256098201425364
17,circle_xz,False,15.0,0.02,60,10,True,749,0.3778511476894623,23.958206200622953,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-1.2954222447467359e-07,1.2082254249615924e-07,-4.703900347943706e-09,3.869522359630944e-08,-0.7092250926676272,0.31464592550375853,-0.00493902550881432,0.18169305975918565,-2.1517610089704554e-07,1.803403308601549e-07,-3.5967959611241155e-08,7.683487295917394e-08,True,4.6711534017231315,0.37213490348588435,-0.061673590351569336,0.07087413265339024,0.0004028577071086263,0.021219579296166326,-0.714437350373498,0.28319378765809444,-0.005659343409553413,0.17542383359235936,-0.040094278329813805,0.013909320981392687,-0.01896771068748409,0.013075918934202272,5,12.0,0.17400510965048538,3.1418941834571736,3.2770880173336145,3.6979255043371775,3.0595768001985424,3.2546940404458105,3.4664454928546204,3.1390419431840866,3.337466608564067
18,circle_xz,False,15.0,0.02,60,10,True,749,0.463768060029264,22.316388101899065,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-3.5412942232491684e-07,6.136637090671326e-08,-1.5339225991659328e-08,7.453639071447811e-08,-0.8659429314685807,0.3416926489677665,-0.006959658556259661,0.2200612623101875,-2.8774950597604826e-07,3.9191875391927655e-07,1.7427214992994405e-09,1.0011613874943751e-07,True,3.938231100793928,0.4675061725710131,-0.08180595201110541,0.10580943848709529,0.00015598760176724084,0.02804815054518597,-0.8516414485525455,0.3088153531275048,-0.007212431657277639,0.2118196713549761,-0.06887816408345272,0.012800120943712539,-0.02159654707651013,0.02111375007314034,6,12.0,0.20233326822977674,2.9908517212547983,3.05439544608512,3.59704700708988,2.8595344311922983,3.028574204637817,3.205728559325412,3.1890537109787926,2.8953433785336973
19,circle_xz,False,15.0,0.02,60,10,True,749,0.5430237853078862,22.74623609869741,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-2.405381919388477e-07,1.0337604376665224e-07,-8.310124974484184e-09,4.9084193507739815e-08,-1.021954441321585,0.3620428190728531,-0.008506881179619364,0.2556202418193417,-6.054208278332187e-07,4.944039160222425e-08,-5.422857893287361e-08,1.3545437142808665e-07,True,4.307593701174483,0.5724169513172062,-0.10268044893062571,0.1387913929943964,-0.0005447396445905701,0.0382536343892771,-0.9912668519642455,0.38119866379009754,-0.009489802816561877,0.24875306646571746,-0.11192835170354298,0.02719859013015673,-0.022269252434803388,0.03358770282196736,7,12.0,0.21842327321783916,3.9610449233367646,3.790868582368095,4.208466318066054,3.6059679727592555,3.793071406521794,4.25448520110083,3.9571007189144654,3.5234245651856857
20,circle_xz,False,15.0,0.02,60,10,True,749,0.6390565786400086,24.105571499443613,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-3.2071240306186294e-07,2.7755328452993314e-07,-1.0299410255639163e-09,9.015040814944588e-08,-1.1764114185111438,0.3698795420682319,-0.01199721758222286,0.2911540655891553,-8.162405444612423e-07,7.028887564107601e-08,-6.396255608075413e-08,1.8444056840743015e-07,True,4.30927179986611,0.697041250535422,-0.169328215760933,0.20260036559149122,-0.00017709793321694564,0.06022528070861995,-1.131110028780592,0.45327501973768747,-0.012504061137671461,0.2859165918825242,-0.1861361465807056,0.04989803102335265,-0.02257051941008451,0.0527544136193196,8,12.0,0.2900187429483422,5.229867783495301,5.012528303556179,5.485431535398223,5.199881640725283,4.875655764343731,5.684659571270211,5.342633926467606,4.8500705202023715
1,lissajous_xy,False,6.0,0.02,60,10,True,299,0.6888421354697282,8.827064000302926,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.31728553141150184,0.3326282360450814,-0.012217531335280274,0.21346521182611344,-0.4223747447906753,0.4278985436286895,-0.025639990476337755,0.27077077653762827,-0.1392264704433021,0.16167098830682392,0.012613264888931185,0.07871616682466934,True,2.35987640125677,0.7133512878961074,-0.3184442395607561,0.3289112054307667,-0.006901957393080789,0.1972751865153224,-0.378167237487387,0.397474233044396,-0.018772200952146562,0.2222512882114011,-0.15385449980243207,0.13196510089814184,0.0038661535967238338,0.08188893030672247,1,2.0,0.14802423022202024,2.6988177313947035,2.9342963420456996,2.6408759029818847,3.223029969672906,3.4088747622991042,2.5460530583000334,2.2732421780537875,3.6950885361734818
2,lissajous_xy,False,6.0,0.02,60,10,True,299,1.5252268301483949,7.947530001401901,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.5832582204993214,0.63218602994696,-0.015095840034817313,0.37078551840696633,-0.7895547155547555,0.8259250329909615,-0.027967800745108018,0.47172238752668966,-0.5240694941262005,0.42927292133910555,0.00044616292446666723,0.26603885618236245,True,1.6857611003797501,1.5362728298584982,-0.5232881980066562,0.5852455077333669,-0.015827322043033863,0.34174590397799454,-0.7616271854092055,0.7713767467257593,-0.03866521095880979,0.4230972593785494,-0.4081528847683343,0.42666147040806707,0.01961003363586106,0.2408025337777734,2,2.0,0.22470867728218055,5.542563322670342,7.26404623188829,5.679162085381613,6.421094197663398,6.599755957917829,5.7861717677895586,5.7648705529489765,7.427966746733596
3,lissajous_xy,False,6.0,0.02,60,10,True,299,2.651138248762352,9.490325799793936,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.9923378548363284,0.796146595436278,0.02724162331024763,0.4720097425443539,-1.0412144219470112,1.118338448811834,0.0710705774700934,0.6066432826710288,-1.2074769772407226,0.9126030275067094,-0.0790141071277572,0.5367996852086625,True,1.646508000092581,2.5383183314938966,-0.7221814438651245,0.7332883842325649,-0.0018860524492510203,0.44249786172782685,-1.1064672193564151,1.113863984606262,-0.022669198430163403,0.6167049835822415,-0.7491679827156653,0.8475868893997522,-0.058830433022689164,0.47532732851263176,3,2.0,0.706383434882262,9.583855979405469,13.54808379066871,9.371997293974776,12.322646699015092,8.845595196615292,12.296499240248446,11.408202628637726,11.997967097174419
4,lissajous_xy,False,6.0,0.02,60,10,True,299,3.7309716641091253,9.806372299790382,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-1.4136505658689658,1.008361057035289,0.10425237215903933,0.544776708357372,-1.240948315789598,1.138585825977109,0.06799467802799011,0.676988123193293,-1.2093787962132438,1.029374113616533,-0.19261202905047295,0.6551726326297457,True,1.9358358995523304,4.14344332702439,-1.4046084558354504,1.0254718999396455,0.021937593747881484,0.5738056047651354,-0.8438840465411432,1.3385371750599013,0.17351148185851875,0.6793604988017369,-1.7489077163276927,1.4824753180013612,-0.2518621495481359,0.8654066774183788,4,2.0,1.546818285143429,18.351216335204725,17.333484622851348,19.120686302079015,18.293969873658767,18.347753725439283,16.24105106141745,18.992463239473953,15.89546644002463
5,lissajous_xy,False,12.0,0.02,60,10,True,599,0.22329150311055995,17.91076180082746,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.2153077899736399,0.17671712283966665,-0.006126747403963596,0.09534872788208676,-0.25905018102944477,0.27315994000682314,-0.004403677720163251,0.1714236402549169,-0.05071446682384433,0.02879674304289416,-0.004249142533104169,0.021295783717495433,True,4.406407300499268,0.2417797973799848,-0.2140618886282428,0.1770426429272128,-0.0052933790936346954,0.0978611934933705,-0.26440641223861355,0.27376052976043136,-0.006083724168321453,0.16340244440634957,-0.04960443858419902,0.019774967882866566,-0.009828143318720813,0.018821563032527713,1,4.0,0.0652386698732523,1.7905545590728917,2.0683373808928054,1.7469628814047453,1.9165499782255548,2.215990511600559,1.737682708200712,2.173374328508099,1.9000961072789702
6,lissajous_xy,False,12.0,0.02,60,10,True,599,0.5288107468063353,14.824415598879568,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.45207546258282344,0.3029699697079976,-0.011472860085167765,0.1818222861414435,-0.5001763111917185,0.5344443107905067,-0.009493136510483047,0.32996618688595564,-0.1762804588203321,0.07991951802819286,-0.010299604395230304,0.06656085722157531,True,3.2767719000112265,0.5747238684979616,-0.43283066792831504,0.3235976697761823,-0.014054066746626261,0.1856177884147571,-0.4832770052736184,0.5419412069077648,-0.012414267114166325,0.3122389918168345,-0.13640817234295566,0.07293797347438177,-0.015031552104292661,0.055572312262804534,2,4.0,0.1452525754554062,2.690368749712257,2.943970401355797,2.7265667865806487,2.868708537508821,3.2475168245045234,2.5594113452286686,2.7553323921148665,3.0801104357633546
7,lissajous_xy,False,12.0,0.02,60,10,True,599,0.9726441188385704,16.743277900270186,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.7279795694355571,0.39129601482748766,-0.02293125035843946,0.25326222929448433,-0.7331592506875878,0.7700228460545474,-0.012169993066455801,0.4721156532473402,-0.3938770989398133,0.16199767584857294,-0.019857267208972875,0.14520333185457812,True,3.0012857995461673,0.9707567642565479,-0.6415395482226356,0.4394225754998088,-0.019902209147008604,0.27147592542277477,-0.7009475819711144,0.7777981847984754,-0.015597262356200747,0.4584474226179875,-0.2862114343500194,0.154920490040284,-0.01926039189073395,0.11955024113338711,3,4.0,0.31216324992249955,6.2231022830333,6.519403340568075,6.464474625235731,6.181484792432902,6.790018503693669,6.466402915508787,6.111050505464492,6.714824420943549
8,lissajous_xy,False,12.0,0.02,60,10,True,599,2.051856784907362,17.59556099982001,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-1.0605029009087443,0.5828302362600923,-0.17068435561441592,0.3599709953927607,-1.0148596711669287,0.9689144449503237,-0.011172172778125778,0.5917559005652179,-0.8529040228774663,0.8398019094406436,0.018913289230091432,0.38002160678883845,True,4.633573501021601,1.513809604506204,-0.9192590878808949,0.5809931592767144,-0.05156388427500452,0.36666397524045363,-0.9327970546019727,0.9803979833865649,-0.01690472421385774,0.6005973704733418,-0.5448010701419379,0.40940538142201977,-0.005342890062096461,0.21521510691623483,4,4.0,1.2582388571631271,15.724750213037218,18.66673287657138,16.403661718624058,17.717912879304617,16.922240800692705,18.637500672566706,16.816589117419245,17.673426993525034
9,lissajous_xy,False,18.0,0.02,60,10,True,899,0.11640347539809258,23.32385739928577,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.16430032924063556,0.08997951979551147,-0.003186725097286042,0.04871591772686807,-0.12679815037790873,0.14812001812360462,-0.001519024203899701,0.08548442553488403,-0.014465198083605982,0.0058770221018332736,-0.0009915053258306935,0.004903212557226532,True,5.157919700955972,0.10856091799568346,-0.1629778147652205,0.08109563426537757,-0.0024329956813056303,0.04997773078711082,-0.1340377521919419,0.15475152298417058,-0.0020641926674430837,0.08507485228736794,-0.02732184197186817,0.00523140974964149,-0.010825486000731384,0.00880429060995685,1,6.0,0.049144598110584053,1.710809427820541,1.5752691190572743,1.939102009988037,1.4840242728029482,1.952029390109203,1.7284255433975608,1.6251649650941535,1.8268521674137344
10,lissajous_xy,False,18.0,0.02,60,10,True,899,0.24219575328837536,25.181356398155913,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.33228751707365006,0.15994686531129662,-0.006520163979977093,0.09595531894850182,-0.25544508332905197,0.2940111829401007,-0.0028385091929755825,0.1683314281594898,-0.058814792524921326,0.02455455417599185,-0.0036516849561922487,0.01863234906380257,True,4.919365601148456,0.2572579197408345,-0.33477073398598695,0.16394048243246645,-0.005994453645606181,0.09842647497405439,-0.27599320036052366,0.2997794732449257,-0.003772736888940936,0.167124494412933,-0.050485079585615864,0.015267936049763986,-0.009224554361713813,0.01631304349885151,2,6.0,0.08953971717148922,2.597774178296691,2.6599041256723823,2.580360763618435,2.5519536081271936,2.7337229083521692,2.5261965889939786,2.857534818946519,2.6346675996492936
11,lissajous_xy,False,18.0,0.02,60,10,True,899,0.4041526163012932,23.752369902445935,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.5036948708686061,0.20183478087227646,-0.011395338788260356,0.14232231869191075,-0.36829423428803865,0.43692979710992086,-0.004066845815870932,0.2502806245500216,-0.14054183218607355,0.04511444052411707,-0.006868918905853193,0.040478477986367466,True,5.102273699245416,0.4267487181879816,-0.508752291082727,0.2187811406171751,-0.010884902228055987,0.1461134355199494,-0.39453876951250366,0.45166836940854266,-0.006196879671797121,0.24694176613679375,-0.1255980125962038,0.03544902492098396,-0.018495337622701308,0.029310483857186233,3,6.0,0.16136332102119455,3.457019761180302,3.528001009605367,3.6552017687380487,3.5093864114659623,3.6917233610877354,3.4227445975255013,3.7824988160021973,3.541462719647245
12,lissajous_xy,False,18.0,0.02,60,10,True,899,0.5987720565124348,25.89553419931326,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.6896652013789802,0.3095772395776395,-0.018580258874682388,0.19089832027348877,-0.4846891454826478,0.5752891275137485,-0.006850866174250565,0.3254553363136585,-0.2720563440772504,0.07865381168656557,-0.014591748416508489,0.07526553471608233,True,4.417850199504755,0.6194900539618267,-0.6648806245671355,0.31450537536296463,-0.016191333060602702,0.19594308408647088,-0.5009976007259368,0.5895201927914158,-0.00894482426877006,0.3217625567620999,-0.21449209445338815,0.10030191888340005,-0.017315605309568802,0.05474310244585972,4,6.0,0.24806361517103492,5.027818949989881,4.691799900626928,5.215957646750923,4.968918739936589,5.222641047265468,4.5842494448432,5.272057067837359,4.9449874473962065
13,lissajous_xy,False,30.0,0.02,60,10,True,1499,0.3217852069119274,44.83910820039455,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.5301978840505044,0.20312523897456816,-0.006171125105175325,0.09916649253657116,-0.22801156849641724,0.29591719682700274,-0.0021190894366161076,0.15985986945962327,-0.10061969736971267,0.01385767290704759,-0.003880263029838526,0.01895017253806588,True,8.165732198744081,0.35546497377128095,-0.5389162949473144,0.20320658752262497,-0.00709046499887701,0.10185737015760277,-0.2692967369695349,0.3132967797922558,-0.002065714000553972,0.1590012865527536,-0.0964120291993127,0.023440900162301898,-0.01869117782141468,0.02445590738564221,5,10.0,0.14513806683529654,4.6579609864319576,4.707006490405772,4.62360691863061,4.7177821362359325,4.618927977240948,4.735748372374917,4.647108722137827,4.7285362413848535
14,lissajous_xy,False,30.0,0.02,60,10,True,1499,0.4001522016274401,41.775516097433865,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.6389013976206559,0.23759501617821968,-0.007762801005951197,0.11847691403086325,-0.273229058094453,0.353932852625148,-0.0028184154534232134,0.18993469422905898,-0.14919175996784875,0.020663293488714343,-0.006468081768680451,0.02795605700170045,True,9.128286099527031,0.44596039156560113,-0.6357299105641112,0.25865423899315176,-0.008817388748653883,0.12146948789017176,-0.30880212718493744,0.36292495345750586,-0.0028956417953030565,0.1890728323397028,-0.12638340987331187,0.032940907528165544,-0.024431038616268354,0.027228058800759704,6,10.0,0.19596318855091174,5.016708916699446,4.983987475879859,5.07717963927953,5.000329212081597,4.950906400572697,5.086058522557348,4.96998306012538,5.143909255127929
15,lissajous_xy,False,36.0,0.02,60,10,True,1799,0.25206782650596626,47.00868350150995,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.4462796701869807,0.1698010057601888,-0.003547437727686522,0.07344604007298779,-0.1755096248850643,0.2105875365164713,-0.0013478702916520182,0.11332706730493144,-0.058719585230423796,0.005683756591544875,-0.0018991999939837099,0.009849822364785758,True,9.217331698047929,0.2655252366401897,-0.45173704286962857,0.150738734601844,-0.0037371571159573553,0.07458325003167475,-0.19314758009710603,0.22082683815122806,-0.0013577789307868907,0.11200494820731474,-0.05636398590009334,0.03142391525952853,-0.012130511883645523,0.020984616220961958,5,12.0,0.13080285262628785,3.396657273952874,3.396645343133898,3.35862955869361,3.3207798799513504,3.289961740168811,3.496013441225115,3.37298630392262,3.2256147271967612
16,lissajous_xy,False,36.0,0.02,60,10,True,1799,0.30367052836854036,52.16136439703405,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.5342822518316755,0.19816717568008854,-0.0044275729301863275,0.08728610737387192,-0.19795079196521062,0.25200005632278627,-0.0018175752162411898,0.13500506495392925,-0.08633536322001242,0.007917511736240047,-0.0027441624969323777,0.014442718051318429,True,8.588839299511164,0.33228178101155664,-0.5444387181187146,0.1792919257468763,-0.004836842843921251,0.08896543223578955,-0.22958418597878283,0.26740892738812616,-0.001728973361447359,0.13403226484837483,-0.08248403599995882,0.03630107617749844,-0.01775832437799319,0.023287801587991347,6,12.0,0.1537704679293355,4.80631882639815,4.890542561330352,4.688882777160089,4.813586806489157,4.7526800968944745,4.865553789394996,4.7608735346436495,4.7626646277360125
1,line,False,25.0,0.02,60,10,True,1249,0.44916585273577214,36.913841801695526,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.4096789338581227,0.791956434944332,-0.00528952373803621,0.11799851984357101,-0.3806735411846427,0.21961543307142034,0.0055520777056064525,0.07631382804618231,-0.18101434945855585,0.027246316084581817,-0.007338159558323572,0.027631994159404386,True,6.093472301145084,0.5015095197699831,-0.3372017918946794,0.7839570710058181,-0.0055423965860383045,0.11860835391818221,-0.3714604862882384,0.2091759722815624,0.004228094909554291,0.07356362553382767,-0.1951188805726386,0.0032914953507242797,-0.025377277116950415,0.03522788804980631,nan,nan,0.1458388717544009,4.172836120967155,4.499091102978897,4.27475994181078,4.409230399462943,3.9772886389472863,4.601801573063968,4.400891158460566,4.656335161769025
2,line,False,25.0,0.02,60,10,True,1249,0.23045630506852705,35.83149869937915,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.14124282213171094,0.13151947696015073,0.0005032385769786448,0.03917126760679005,-0.1750060222260583,0.18019036484400883,-0.0014879604293876272,0.04717100117447102,-0.0028542287169265016,0.02834762457245346,0.003051159817595898,0.006503994449547983,True,6.227692598593421,0.20595454998912271,-0.044321475130730856,0.09746319071914226,0.0003290039307280045,0.013267401085053027,-0.0837629419153425,0.16250017892610538,-0.0014109157291445837,0.02851155272876403,-0.06312189012292313,0.03599535489489399,-0.01234999011825697,0.017711199605751328,nan,nan,0.1329675049880311,2.5516901334184783,2.5048640589997198,2.7481137504362017,2.3816185767266838,2.8193719181194385,2.5287716607615898,2.5304409295054633,2.6841431956723105
3,line,False,25.0,0.02,60,10,True,1249,0.5868200787930264,28.55947710061446,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-1.3976179955589123,0.21496235404781042,-0.020300918859754453,0.18212680222038727,-0.34872785658472805,1.0130155159043743,0.012836349933013608,0.18348831136755975,-0.8732563382378143,0.043350496454217645,-0.03348191363434491,0.1285688210168002,True,6.482328700367361,0.8640157870417144,-0.883556080259927,0.4428295703798014,-0.005152454449994657,0.178659653963218,-0.5004447208053223,1.2642229384696455,0.02794946990594895,0.21653977609417777,-0.49939926643909255,0.746988211626233,-0.0028674946953766464,0.14170027418512796,nan,nan,0.8154340884272117,10.862381550580032,8.075119444566043,9.909164888607485,8.856707602484848,9.76675584116585,8.29985372032726,10.405801551782739,7.813191659417065
4,line,False,25.0,0.02,60,10,True,1249,0.2910600381314884,28.28893150028307,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.07302116261769613,0.19677814169087807,-7.038633444668889e-05,0.026799821998200152,-0.30531755857905885,0.7549431431709562,-0.002824127213075045,0.11332674690042213,-0.004182512417431925,0.08088262652647396,0.0029937654101774504,0.011807339289111787,True,7.273638999788091,0.3187241157493642,-0.07713313704261324,0.21808005914603,-0.00042007687080596837,0.03243058352264811,-0.2703521565167866,0.7623945232965809,-0.0026879405036037024,0.11289945669882848,-0.03660882933532102,0.08727440889874372,-0.012138023272548284,0.024337141160782057,nan,nan,0.1107903264066285,2.375242309719045,2.225693680466074,2.047440847555046,2.356347685376647,2.2022092634773633,2.2248320660656327,2.023294199864418,2.0891452242419835
5,line,False,25.0,0.02,60,10,True,1249,0.31627534978846256,26.076240503112786,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.3519513756224701,0.9725854683360294,0.0001459890778443565,0.14543115204181223,-0.03270320149309864,0.014193034522446855,-0.0002674112009555283,0.005431318526524573,-0.018588199817883504,0.0010403327062439086,-0.0007766735959101504,0.002869633593072559,True,5.726536295143887,0.35862470607651714,-0.3428363128430676,0.8624545028031376,-0.0005888366016452475,0.13930092763421872,-0.07377778564613403,0.09724814803620863,0.0006105965624742867,0.020298014058707188,-0.09413627606442086,0.025386320476633743,-0.020249399172542166,0.01697501961861305,nan,nan,0.11038487229924622,2.1983044884051424,2.1136778757557626,2.327422058356173,2.1444292211987785,2.233286613029272,2.2434814790685844,2.1207126661009688,2.264569150472737
6,line,False,25.0,0.02,60,10,True,1249,0.5463851733365217,30.32286050042603,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.4008118226423325,0.8121741508772984,0.0002474707416264998,0.1153256773218998,-0.7236138769283099,0.4158846625125119,0.011198214455381257,0.12960633275038885,-0.3659821251321183,0.06365461231841824,-0.011288891990285321,0.054083764193164796,True,5.28841340157669,0.7176412152078008,-0.4309066757039541,0.7990128387481332,-0.0029563993094066593,0.13099476574736782,-0.756877134213264,0.5017722642700789,0.009210979478176552,0.14230232431430626,-0.43164358366714345,0.01333813764819698,-0.038990115324140574,0.07002992445466458,nan,nan,0.2694701927562747,7.101902706351391,8.319006888616634,8.10434778162804,7.761112821379205,7.636609717326688,8.096761028867238,8.020123746004261,8.39166824444546
7,line,False,25.0,0.02,60,10,True,1249,0.607099674841854,37.804651600308716,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.35072368746839727,1.3428928288826594,0.013363927082312113,0.18842542418988442,-0.7563728304304239,0.3273796952879759,-0.0039608045720030734,0.15024403188593397,-0.676410686960832,0.052840419314199756,-0.0321497966515638,0.11305926194377852,True,5.167284200317226,0.570875715279229,-0.26970349205215316,1.1497645031409753,0.01159298144074742,0.16778029494782878,-0.6353874679014818,0.2779123293671128,-0.001541121659025391,0.12211709208512271,-0.5597927951837788,0.00863369802402044,-0.032495906207383365,0.08203809066045555,nan,nan,0.23200821396032376,3.0741049547002,3.3098255145323914,2.977634938234689,3.3109091914817865,3.3980531648683416,2.8585148731333345,3.0206667301666545,3.332989406514667
8,line,False,25.0,0.02,60,10,True,1249,0.42503480249620446,33.38434509711806,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.18789877210002046,0.333914691031894,-0.003388171838110476,0.05970565646360196,-0.5162587326665382,0.3326423863114561,0.007634967852679411,0.08456906787851488,-0.09274359237728179,0.0053355239855503,-0.0036338117204516834,0.011442481877715556,True,7.0142813983839005,0.5045777228601375,-0.1477004754125042,0.3134414481521948,-0.0032708172694361436,0.05143875788438639,-0.5904457187045349,0.27974179137504424,0.008813227148323591,0.09918758245406593,-0.11637119442329853,0.0001029499158030291,-0.021136470771989182,0.024287481375809702,nan,nan,0.19484350284187227,4.358086612037002,4.497423473766072,4.624479408084219,4.671418166743876,4.081891174362812,4.748249412558824,4.624033289707861,5.335803707837786
9,line,False,25.0,0.02,60,10,True,1249,0.19739720270253489,30.533633101615123,normal,nan,100.0-100.0-100.0-100.0-100.0-100.0-100.0-100.0,-0.23412133469200025,0.5841642446301699,0.0002095604170518103,0.09055964547420793,-0.21462088547937558,0.08698785573718064,0.0002177154268043779,0.035397038981746794,-0.06826768576083062,0.0033316371354021714,-0.0024595845948922356,0.00969280073189293,True,5.388396697468124,0.21613749876555532,-0.1977696732702688,0.536955228394249,-6.588340702537508e-05,0.08642361834614821,-0.2241911930295169,0.10765210528839687,0.0005504275783907297,0.038220752302592455,-0.08018490716843334,0.030950140562247014,-0.015582197116579067,0.01396326775271184,nan,nan,0.07941066486909426,1.8044379458396291,1.5830130908575326,1.656835963129349,1.6434040595212143,1.7125804865954646,1.722191620085471,1.6261771360207178,1.6876585261369808
